01-41-54,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,3,10
01-41-56,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,4,10
01-41-56,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,5,10
01-42-08,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,6,10
01-42-08,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,7,10
01-42-08,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,8,10
01-42-08,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,9,10
01-42-08,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,10,10
01-42-13,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,11,10
01-42-15,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,12,10
01-42-15,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,13,10
01-42-16,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,6,10,14,10
01-42-38,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,7,10,14,10
01-42-40,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,8,10,14,10
01-42-42,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,9,10,14,10
01-42-43,24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,10,10,14,10
01-42-43,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,11,10,14,10
01-42-44,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,12,10,14,10
01-42-46,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,12,10,14,10
01-42-47,26,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,2,12,10,14,10
01-42-47,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,12,10,14,10
01-42-48,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,1,0,3,12,10,14,10
01-42-48,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,0,1,1,3,12,10,14,10
01-42-56,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,1,1,1,3,12,10,14,10
01-42-57,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,2,1,1,3,12,10,14,10
01-42-57,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,3,1,1,3,12,10,14,10
01-42-58,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,4,1,1,3,12,10,14,10
01-42-59,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,5,1,1,3,12,10,14,10
01-42-59,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,1,1,3,12,10,14,10
01-43-01,33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,1,1,4,12,10,14,10
01-43-02,33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,2,1,4,12,10,14,10
01-43-02,34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,2,2,4,12,10,14,10
01-43-02,34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,3,2,4,12,10,14,10
01-43-04,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,3,3,4,12,10,14,10
01-43-04,35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,4,3,4,12,10,14,10
01-43-04,36,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,6,4,4,4,12,10,14,10
01-43-05,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,7,4,4,4,12,10,14,10
01-43-05,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,8,4,4,4,12,10,14,10
01-43-06,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,9,4,4,4,12,10,14,10
01-43-06,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,10,4,4,4,12,10,14,10
01-43-07,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,11,4,4,4,12,10,14,10
01-43-07,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,12,4,4,4,12,10,14,10
01-43-08,43,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,13,4,4,4,12,10,14,10
01-43-08,44,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,14,4,4,4,12,10,14,10
01-43-08,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,15,4,4,4,12,10,14,10
01-43-09,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,16,4,4,4,12,10,14,10
01-43-09,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,17,4,4,4,12,10,14,10
01-43-13,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,18,4,4,4,12,10,14,10
01-43-14,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,19,4,4,4,12,10,14,10
01-43-14,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,20,4,4,4,12,10,14,10
01-43-21,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,21,4,4,4,12,10,14,10
01-43-22,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,22,4,4,4,12,10,14,10
01-43-22,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,23,4,4,4,12,10,14,10
01-43-28,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,24,4,4,4,12,10,14,10
01-43-28,55,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,25,4,4,4,12,10,14,10
01-43-32,56,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,26,4,4,4,12,10,14,10
01-43-33,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,27,4,4,4,12,10,14,10
01-43-34,58,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,28,4,4,4,12,10,14,10
01-43-35,59,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,29,4,4,4,12,10,14,10
01-43-39,60,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,30,4,4,4,12,10,14,10
01-43-39,61,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,31,4,4,4,12,10,14,10
01-43-43,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,32,4,4,4,12,10,14,10
01-43-44,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,33,4,4,4,12,10,14,10
01-43-49,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,34,4,4,4,12,10,14,10
01-43-50,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,35,4,4,4,12,10,14,10
01-43-50,66,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,36,4,4,4,12,10,14,10
01-43-53,67,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,37,4,4,4,12,10,14,10
01-43-53,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,38,4,4,4,12,10,14,10
01-43-54,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,4,4,4,12,10,14,10
01-43-56,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,5,4,4,12,10,14,10
01-43-56,70,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,5,5,4,12,10,14,10
01-43-56,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,6,5,4,12,10,14,10
01-43-56,71,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,6,6,4,12,10,14,10
01-44-54,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,6,6,5,12,10,14,10
01-44-55,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,6,6,6,12,10,14,10
01-44-55,71,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,6,6,7,12,10,14,10
01-44-56,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,0,39,7,6,7,12,10,14,10
01-45-51,72,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,1,0,39,7,6,7,12,10,14,10
01-45-53,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,2,0,39,7,6,7,12,10,14,10
01-45-53,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,3,0,39,7,6,7,12,10,14,10
01-45-57,75,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,4,0,39,7,6,7,12,10,14,10
01-46-00,76,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,5,0,39,7,6,7,12,10,14,10
01-46-02,77,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,6,0,39,7,6,7,12,10,14,10
01-46-06,78,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,7,0,39,7,6,7,12,10,14,10
01-46-06,78,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,7,1,39,7,6,7,12,10,14,10
01-46-08,78,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,7,2,39,7,6,7,12,10,14,10
01-46-08,79,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,8,2,39,7,6,7,12,10,14,10
01-46-09,80,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,9,2,39,7,6,7,12,10,14,10
01-46-09,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,10,2,39,7,6,7,12,10,14,10
01-46-11,82,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,11,2,39,7,6,7,12,10,14,10
01-46-12,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,12,2,39,7,6,7,12,10,14,10
01-46-13,84,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,13,2,39,7,6,7,12,10,14,10
01-46-13,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,14,2,39,7,6,7,12,10,14,10
01-46-14,86,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,0,15,2,39,7,6,7,12,10,14,10
01-46-16,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,1,15,2,39,7,6,7,12,10,14,10
